,data_clean,label
960,pakai ada pasar bayangkara pasar senggol pilih pakai syukur,Positif
961,alhamdulillah makan sahur bareng mbah google walo cerewet uniform resource locator,Positif
962,happy nya simple simpel panah bensin motor apa sih nama gerak arah full,Positif
963,anak perempuan alami leceh anak suruh santai ignore ciriciri bakat gagal sih tolol uniform resource locator,Negatif
964,untung rapot orang tua ajak sharing paham aman nilai anak hehe curhat colong rapotan tidak apa apa ya ku butuh tenang kutat sop,Positif
965,mandi kali hari mirip makan afdal gerah lengket bawa mandi tidur enak tidur rileks nyenyak,Positif
966,kuat jaga harga santai harga leceh adat timur sama bablas santai dilecehin situ perempuan jadi jadi uniform resource locator,Negatif
967,di saat orang orang ramai twitter riweh tonton bareng piala dunia tonton bareng durasi acara jam,Positif
968,beres nih cari jatuh ada gedebuk jatuh cari cari cari ada pedahal posisi pindah pindah kaca hhhh sih kesal,Negatif
969,parah erti ada fitur sms banking ibanking oke im done by the way terima kasih sabar hadap diri gapteknya ketulungan moga alam semesta amin chatmu ya,Negatif
970,kasih presiden jujur tolak kasih presiden jujur humble tolak jama orde biar erti bisan ngelu presiden ganti,Negatif
971,bangun tidur tumbang gara malam buka sama isi es eh barusan ajar minum es hani,Negatif
972,nama guna nama guna nama guna iya efek speak up agam jatuh sih lihat gerus mental maki speak up lebay dan bagai mental mental pe,Negatif
973,nama guna nama guna nama guna nama guna bercitacita jongos pola pikir batas jongos kapasitas otak mumpuni tampung pikir tulis nama guna,Negatif
974,nama guna nama guna nama guna saudara anjing cuuk jancuk haha pribadi golong tagih gih orang haha,Negatif
975,canda insyaallah pisah biar berat tidak boleh egois moga sukses ya,Negatif
976,teroon ada unduh sih habis gb unduh about time episode miss hammburabi episode,Negatif
977,lucu sih salah pakai tahu uka sih via vallen pakai pakai sexy bentuk tubuh,Negatif
978,rasa bahagia sederhana pribadi orang rasa bahagia janani bahagia sih good vibes ngejalaninnya terima kasih god,Positif
979,tak tau muasalnya orang ada lontar komentar nada amin doa,Positif
980,nama guna kuliah pas pulang keluar motor parkir bengong alhasil lupa bayar parkir selonong keingetnya pas maaf ya,Negatif
981,sempat tinggal persis sempat,Negatif
982,iya jelek apa muka sih taka foto kawai nataku cowok langsung hati alay sekali nih cowok,Positif
983,nama guna dari mana mau wali kota ac bonceng motor traika lokasi bom jiwa bonek kritik dewan wakil rakyat majelis musyawarat rakyat tangan jabat tubuh bungkuk ag,Negatif
984,jarang temu rapper om eminem kritis nan epic nyinyir sih beda tipis almarhum tupac bikin album bikin buku sejarah om ice cube paket aktor,Negatif
985,tren topic trendy sekali pro kontra wajar komen doski cari perhati lebay salah anggap salah joget dangdut cek posisi otak pantat barangkali tukar otak isi full of tahi,Negatif
986,kaget sih tahu jorge lorenzo pindah ducati honda kabar ngebet sekali jorge deh good luck deh jago nama guna,Positif
987,sederhana cinta rumit cinta hehe pikir alternatif tuju,Positif
988,kesal sekesel kesel via vallen berani speak up hujat hujat perempuan sedih ya cewek suruh sih via vallen diam leceh lapor polisi,Negatif
989,innalillahi wah ini ilaihi rojiun undang dasuki salah dosen baik pulang semangat tiru kenal,Negatif
990,maaf khilaf beliau hidup beliau pulang moga almarhum tempat baik insyaallah khusnul khatimah amin,Negatif
991,salah sangka hasil kekecawaan kecewa dasar alas kuat situasi clear lucu,Negatif
992,whatsapp pacar isi foto swafoto aktivitas pacar tunjang ldr pacar hilang fotofoto ganti foto citra orang kerja lapang preview desain,Negatif
993,salah sangka hasil kecewa kecewa dasar alas kuat situasi clear lucu,Negatif
994,berlajar prosedur bedah makan sahur ah buka youtube tonton proses bedah dentoalveolar sanggup makan tutup laptop makan makan deg deg an,Negatif
995,mirip ya warganet ada leceh seksual korban salah posisi korban sederhana ya ada orang korban respect sih enggak sih laku malu ingat,Negatif
996,didik budaya malu perkara kelahi kandang lawan kandang macan naluri nenek moyang,Negatif
997,hancur foto paham arti foto,Negatif
998,whatsapp isi kalimat manis redam penat sembul semangat suasana hati booster gombal hilang ganti omel versi digital bos suka pedas bikin trauma buka whatsapp,Negatif
999,buka puasa minum makan goreng malam makan bakso cabe rawit sendok makan habis perut langsung lilit,Negatif
1000,instagram hit hype parah kece ikut cakap cakap bikin cerita rajin gilir stok foto habis lari ajak hunting anjing ya pikir gengsi bawa mati,Negatif
1001,nama guna nama guna please bawa nama anak muda bro debat nama guna pakai data nyinyir serasa generasi milenial literatur,Negatif
1002,nama guna nama guna ooo berisik emamg lebih baik sumpel sih kantor sepi sekali ki jepangnya suka dgrin lagu sumpel bosan habis,Negatif
1003,alhamdulillah listrik nyala kembalisaya warga takziah diam almarhum warga wafat terima kasih nama guna nama guna nama guna ccusername nama guna uniform resource locator,Positif
1004,satpam kompleks perhati sekali pulang jam di atas jam malam motor kunjung nangkring teras,Positif
1005,pas ajar sepeda dipegangin eh perlahan lepas kayuh sepeda detik hehe,Positif
1006,nama guna bikin surat hilang hari habis dukcapil dibuatin suket nya usaha masak bilang ngurusnya niat hehe,Negatif
1007,badan bina ideologi pancasila badan beking instruksi presiden ada badan bina ideologi pancasila pembinaapakah orang badan bina ideologi pancasila super pancasilais ucap ketua anggota nyasdh pancasila kah lebih baik uang efektif guru sekolah,Negatif
1008,mata kiri nih kena bintit sakit benjol ujung pelipis mata ada benjol kanan kiri ada sih tuhagak siksa butuh kerja rodi,Negatif
1009,nyata ganggu telinga malam mulut juru bicara perintah ali mochtar ngabalin perintah representasi tuhan muka bumi dekaden nalar demokrasi pandang biar kuasa istana tua,Negatif
1010,mending suruh makan tali kopling duit miliar lebih baik duit miliar enak duit beli tali kopling makan tali kopling puas,Positif
1011,kabar keluarga madiun gajasdi mudik bekas tiket beli sekian batal and me gapunyaa tiket mudik madiunnn hehhehee,Negatif
1012,gewlaaaaa anjir froze her eggs marrying huhu nikah sih mbak anak calon suami huhu,Negatif
1013,serah ku sama sayang lawan dunia rendah sama sayang darah uniform resource locator,Positif
1014,nama guna nama guna nama guna nama guna memang klub tumpang perintah provinsi haha stadion pribadi manajemen baya kah persija sewa gelora bung karno ribet haha jancoook jancook,Negatif
1015,puasa badan kurus lebar klimaks pas raya gemuk ya,Negatif
1016,cringe ya haha bilang happy kenal bro ya kurang ketimbang lebih haha sadar sahabat manis terima lebih uniform resource locator,Positif
1017,rafinha main bola endorse nama guna main gitar tangan kanan kiri kiri kanan beli gitar emak uniform resource locator,Negatif
1018,nama guna nama guna tangan malak bilang bonek pukul the jak cerita pukul bonek bela ama ramai ribut teman teman kabar bilang bonek serang theja,Negatif
1019,kadamg kerja kelompok egois ingin kelompok orang sifat ajar mirip ya teman guegaenak borr kelompok orang rajin belajarsedangkan apatuh,Negatif
1020,minggu asa rahasia kabar angin cemas utus rindu temu di kamar smith,Negatif
1021,modal wali kota solobgmn takluk belantara jkrtadan susul takluk nusantaradia sendiriantanpa dukung taipandan media sosialmustahilkonsekwensidikomando taipan uniform resource locator,Negatif
1022,bukti contoh buat nakal ayo bang do more talk less leading,Negatif
1023,ada damai ku matamuada nyaman samping warna buat ceria sirnakau tinggal lukakau pergi bawa paruh jiwakupantaskah ku tangis eeeaaa,Positif
1024,dasar mental maling ringkus salam metal maling maling,Negatif
1025,gubernur nama guna kaco manusiawi pengharhaan penjara bukti nama guna uniform resource locator,Negatif
1026,spade temu tinggal gantung aptnya bantu suami andy spade ada apt allah sukses kate syukur nikmat hidup fix pakai katespade to honor her,Negatif
1027,sih situ pikir tugas tidak usah soknanya lihat punya acu nih bingung tolong ya situ sering mirip ku alibi,Negatif
1028,nama guna nama guna kreatif lanjut suka lempar salah jabat bawah pintar bicara ngeles cuci tangan selesai,Negatif
1029,oh my god parah insomnia antuk mata segar pikir kacau sih kykgini efek pikir tegang hawa suntuk kesal kemarin hiiiiks,Negatif
1030,nama guna nama guna nama guna di semua laksana salat salah satu bangun diri kafir salah satu gereja lindung allah subhanahu wa taala goda setan kutuk uniform resource locator,Negatif
1031,bagus moga dangdut takluk asia tenggara nya kirim tenaga kerja indonesia dangdut yeay,Positif
1032,nama guna nama guna di semua laksana salat salah satu bangun diri kafir salah satu gereja lindung allah subhanahu wa taala goda setan kutuk uniform resource locator,Negatif
1033,di semua laksana salat salah satu bangun diri kafir salah satu gereja lindung allah subhanahu wa taala goda setan kutuk,Negatif
1034,otak koruptor pikir koruptor orang gila harta ada orang gila pikir positif,Negatif
1035,goblok sih temu wrp jaman seduh tambah susu coklat minun habis iseng lihat sachetannya eh pas lihat wrpnya expired wth are fucking kidding me,Negatif
1036,lelaki jaga nafsu jaga pandang burung atur salah pakai perempuan pakai,Negatif
1037,sahur buka siap ibuk kakak susu ganti urus anak kakak haru jalan ya,Positif
1038,situ timur pakai tutup tingkat sexual harassmentnya buka tutup pakai iman nafsu jaga kalia,Negatif
1039,nama guna nama guna mayoritas hasil paksa paksa mayoritas mayoritas sulit uniform resource locator,Negatif
1040,era an kenal bangsa malu an muncul virus malu kembang bangsa malu tangkap kriminal gaya selebritis di depan kamera badan bina ideologi pancasila basmi virus rasa hasil kerja badan bina ideologi pancasila,Negatif
1041,berharihari tidur jam jam kayak bawa tidur cepat capai gedebugan saja tidur,Negatif
1042,dosenny enak ajak bicara terharuu sih bicara tesis suruh leyeh malaikat turun dosen sih subhanallah uniform resource locator,Positif
1043,direct message marco simic pakai katakata senonoh marah kirim pesan kenal tidak pernah balas aduh mbak via vallen orang huhu,Negatif
1044,jam hening ku sentak bungkam sadar ku jatuh hati ku lihat foto nampaknya polos indah mata ku senyum,Positif
1045,nama guna hehehee pengepo alhamdulillah kabar mlika kuliah gendut kabar kabar mindis mindismu,Positif
1046,bunga gadis jarang ku rasa lucu henti jatuh hati,Positif
1047,hepibesdey mbak canteeeekk nama guna umur sehat mulia pribadi tel iya simpenan orang,Positif
1048,ngehek sekale unggah video jam malam jam pagi kirim server nya tidur bangun sahur,Negatif
1049,nama guna nama guna nama guna di semua laksana salat salah satu bangun diri kafir salah satu gereja lindung allah subhanahu wa taala goda setan kutuk,Negatif
1050,bikin reak kanan menang jejeritan rumah mbak trihanggo malam cuci jemur samping rumah mirip ada siul gelap pas diamatin buset sugus kain mori nya kusam mukaknya hita,Negatif
1051,aneh sekali malam rokok burhan tinggal dasbor motor apa taruh sahur iffa motekar eh tidak ada rokok aneh sekali las parkir dimotekar tidak ada dekat motor,Negatif
1052,nama guna nama guna di semua laksana salat salah satu bangun diri kafir salah satu gereja lindung allah subhanahu wa taala goda setan kutuk uniform resource locator,Negatif
1053,nama guna minggu tinggal marah sesal maaf tinggal,Negatif
1054,lega sekali ngelepas rindu dalam ya jemput stasiun main rumah but for me been happy,Positif
1055,nama guna aneh honorer karyawan atur undang undang tenaga kerja hak wajib nya kayak lapang deh monitor sistem kerja skpd,Negatif
1056,mundur khianat di belakang pagar tribun suara bangkit semangat main lapang suara,Negatif
1057,nama guna mengepoi artis wkwk alhamdulillah sehat sibuk anak sibuk suami sibuk nikah rosa sibuk koreanan haha,Positif
1058,sekali masuk kerja gaji asa ngrasa cukupcukup butuh,Negatif
1059,bunga orang nyinyir hidup bahagia pasti bunga pot nya lempar astagfirullah,Negatif
1060,cewek galak cewek go publik pakai feeling pakai otak egois bawa asa lebay semena empati manja salah responsible lempar tanggung tunggu cowok sih dasar galak wkwk,Negatif
1061,pacar kerja sift jujur lumayan ena libur berangkat berangkat libur libur habis sift malam capai tantang sih orang pacar mudah jalan alias bacot huhu,Negatif
1062,pray for bla bla bla save bla bla bla emmm doa benar pansol tahi sok gaya iba ditanyain iba ooo biar bilang orang care dunia hem dunia maya ya tahi,Negatif
1063,moga tuhan senantiasa serta langkah jadi hubung kuat hadap uji hidup cinta,Positif
1064,ribut via vallen ya sih tidak mau nyinyir main sepak bola bla bla bla eh enggak usah screenshoot kalicoba nge direct message orang bla bla bla nyinyir bau anyir anjing,Negatif
1065,korelasi puasa parkir kosong marenmaren emoshi gara gara sulit sekali parkir gilir bawa mobil kosyoong melomponggggg,Negatif
1066,jadi langsung ganti status facebook pacar putus langsung ganti status facebook lajang,Positif
1067,tutup aurat mu leceh pakai wangi wangi cium laki laki tanggung dosa,Negatif
1068,bodoh paham sih kasih peluang ya persentase kurang inti sih informasi rajin hak rajin biar ada usaha cari,Negatif
1069,nama guna ya sudah ignore mbak via vallen aneh bikin perempuan berani speak up rasa menstruasi tidak empati,Negatif
1070,seram ya staf nya wan na nge direct message in fansite copyright infringement actually sih langsung mati fansite culture,Negatif
1071,berita via vallen direct message main sepak bola kes goda sexual harassment lihat komennya bilang lebay publish mirip parah nyinyir perempuan miris,Negatif
1072,kemarin lusa break kantin ceo duduk samping cerita life after marriage nya ada unik beliau pesan hidup mantan candu narkoba hati terima kasih god saved me from the salah people,Positif
1073,apa bentuk leceh tetap leceh alah saja yaelah kali sadar sih cat calling leceh,Negatif
1074,nama guna email traveloka telfon call center kali faedah nyepam facebook penuh maki garuda eh malemnya masuk transfer wkwk gantung maskapai kayak saudara ref,Negatif
1075,ya dengar langsung jengkel suara speakernya grebek lengking ganggu sih tepat,Negatif
1076,kptusan perintah mmbyr gj thrdisambut gmbira pegawai negeri sipil pensiunpengamat provokasipresiden bantu rakyatjgn disalahkancari celah upaya hukumwong bantu rakyat impeachmentbantu cari solusijgn ancam uniform resource locator,Negatif
